$OR;D2
* From-Time  To-Time
8.00 9.00
* Factor
1.00
	35	48	138.244675303
	35	50	37.7811534991
	35	51	1.20212761133
	36	5	135.754553823
	36	12	1.03039509543
	36	13	2.74772025448
	36	14	52.1208185771
	36	41	2.14665644881
	36	48	1.45972638519
	37	13	2.66185399653
	37	22	7.47036444186
	37	34	1.71732515905
	38	5	1.88905767495
	38	14	13.3092699826
	38	32	3.52051657605
	38	34	1.54559264314
	38	39	6.8693006362
	38	46	8.58662579525
	38	50	3.86398160786
	39	1	32.8867767958
	39	6	3.77811534991
	39	8	2.74772025448
	39	10	4.46504541353
	39	11	1.11626135338
	39	12	1.54559264314
	39	13	6.95516689415
	39	14	163.14589011
	39	15	3.69224909196
	39	16	7.64209695777
	39	17	10.5615497282
	39	18	7.29863192596
	39	19	11.8495435974
	39	20	36.06382834
	39	22	10.9908810179
	39	23	7.89969573163
	39	24	3.17705154424
	39	25	6.35410308848
	39	27	5.32370799305
	39	29	15.7135252053
	39	30	14.0820663042
	39	31	1.88905767495
	39	32	168.727196877
	39	33	5.40957425101
	39	34	114.459721851
	39	35	152.326741608
	39	36	2.06079019086
	39	37	1.71732515905
	39	38	7.89969573163
	39	39	31.7705154424
	39	40	22.5828258415
	39	42	1.45972638519
	39	44	31.3411841527
	39	45	4.89437670329
	39	46	3.26291780219
	39	47	15.2841939155
	39	48	38.3822173048
	39	50	5.49544050896
	39	51	22.2393608097
	40	5	10.2180846963
	40	14	4.12158038172
	40	22	1.11626135338
	40	34	3.17705154424
	40	39	12.1930086293
	40	46	9.70288714863
	40	48	24.3860172585
	40	50	16.7439203007
	41	5	9.96048592249
	41	14	9.87461966453
	41	39	1.88905767495
	41	48	5.58130676691
	42	5	1.97492393291
	42	46	1.45972638519
	42	48	3.00531902834
	43	5	1.6314589011
	44	1	45.5091167148
	44	4	2.06079019086
	44	5	194.916405552
	44	7	4.20744663967
	44	8	5.58130676691
	44	9	2.31838896472
	44	11	8.58662579525
	44	12	1.20212761133
	44	13	6.26823683053
	44	14	158.251513406
	44	15	1.28799386929
	44	16	7.0410331521
	44	17	3.00531902834
	44	18	4.37917915558
	44	19	24.9870810642
	44	20	80.4566837015
	44	22	35.8920958241
	44	23	23.7849534528
	44	25	8.50075953729
	44	27	12.622339919
	44	28	1.88905767495
	44	30	4.80851044534
	44	31	1.54559264314
	44	32	137.98707653
	44	33	29.6238589936
	44	34	5.0661092192
	44	35	128.627654413
	44	37	8.24316076344
	44	38	2.91945277038
	44	39	3.4346503181
	44	40	34.9475669867
	44	41	178.859415315
	44	43	2.23252270676
	44	44	59.2477179872
	44	45	6.01063805667
	44	47	10.3039509543
	44	48	148.806225032
	45	5	4.37917915558
	45	14	2.91945277038
	45	39	3.94984786581
	45	46	3.86398160786
	45	48	6.01063805667
	45	49	9.61702089068
	45	50	10.6474159861
	45	51	4.37917915558
	46	14	1.54559264314
	46	24	1.37386012724
	46	32	3.17705154424
	46	39	4.12158038172
	46	46	11.9354098554
	46	48	1.11626135338
	46	51	5.92477179872
	47	5	79.7697536378
	47	14	10.5615497282
	47	22	1.97492393291
	47	32	2.40425522267
	47	34	2.23252270676
	47	41	1.803191417
	47	48	64.0562284325
	47	49	51.3480222556
	47	50	52.464283609
	47	51	12.8799386929
	48	1	1.37386012724
	48	4	12.2788748872
	48	5	1215.60861383
	48	6	23.527354679
	48	7	13.1375374667
	48	8	60.1063805667
	48	9	7.12689941005
	48	10	12.4506074031
	48	11	18.5471117177
	48	12	41.3016700751
	48	13	16.6580540428
	48	14	753.047082243
	48	15	19.3199080393
	48	16	8.15729450548
	48	17	16.7439203007
	48	18	3.606382834
	48	19	5.49544050896
	48	20	1.37386012724
	48	22	1.45972638519
	48	30	6.01063805667
	48	48	169.671725714
	49	1	19.7492393291
	49	5	10.4756834702
	49	8	13.9103337883
	49	10	1.37386012724
	49	11	8.6724920532
	49	12	2.31838896472
	49	13	7.64209695777
	49	14	18.2895129439
	49	15	9.27355585887
	49	17	8.50075953729
	49	18	7.0410331521
	49	19	1.803191417
	49	20	10.819148502
	49	22	25.330546096
	49	23	6.01063805667
	49	27	1.97492393291
	49	29	1.37386012724
	49	30	7.81382947367
	49	31	1.28799386929
	49	32	5.0661092192
	49	33	5.40957425101
	49	34	6.95516689415
	49	35	15.4559264314
	49	38	3.34878406015
	49	39	5.0661092192
	49	45	4.63677792943
	49	46	12.1930086293
	49	48	2.31838896472
	49	49	45.9384480046
	49	50	2.06079019086
	49	51	25.0729473221
	50	4	0.944528837477
	50	5	47.4840406477
	50	6	15.8852577212
	50	8	1.6314589011
	50	13	7.81382947367
	50	14	177.743153962
	50	22	13.6527350144
	50	25	1.803191417
	50	29	9.78875340658
	50	30	15.2841939155
	50	31	6.09650431463
	50	34	29.4521264777
	50	35	10.6474159861
	50	38	1.88905767495
	50	39	24.9870810642
	50	40	7.0410331521
	50	41	32.1998467322
	50	43	3.77811534991
	50	44	117.035709589
	50	45	10.3039509543
	50	46	12.9658049508
	50	47	121.672487519
	50	48	88.6139782069
	50	49	21.4665644881
	50	50	441.61016465
	50	51	342.60636923
	51	1	1.71732515905
	51	5	6.43996934644
	51	9	3.606382834
	51	13	5.15197547715
	51	14	12.622339919
	51	15	7.81382947367
	51	17	2.49012148062
	51	22	20.0068381029
	51	23	5.66717302486
	51	25	1.88905767495
	51	29	4.46504541353
	51	30	31.8563817004
	51	31	7.72796321572
	51	32	1.11626135338
	51	34	33.0585093117
	51	35	1.20212761133
	51	38	2.91945277038
	51	39	7.0410331521
	51	44	7.21276566801
	51	45	8.75835831115
	51	46	1.6314589011
	51	47	20.0927043609
	51	49	19.1481755234
	51	50	307.658802244
	51	51	132.92096731
